Order_ID,Line_Item,Product,Category,Quantity,Selling_Price,Unit_Cost,Revenue,Total_Cost,Profit,Profit_Margin
ORD00956,2,Men's T-Shirt,Clothing,1,469,280,469,280,189,40.298507462686565
ORD00956,3,Men's Jeans,Clothing,4,939,570,3756,2280,1476,39.29712460063898
ORD00957,1,Bluetooth Earbuds,Electronics,3,1599,950,4797,2850,1947,40.58786741713571
ORD00958,1,Men's T-Shirt,Clothing,1,469,280,469,280,189,40.298507462686565
ORD00959,1,Coffee Mug,Home & Kitchen,2,299,110,598,220,378,63.21070234113713
ORD00960,1,Men's Shirt,Clothing,1,657,350,657,350,307,46.727549467275495
ORD00960,2,Men's Jeans,Clothing,5,939,570,4695,2850,1845,39.29712460063898
ORD00961,1,Power Bank,Electronics,4,999,580,3996,2320,1676,41.94194194194194
ORD00962,1,Water Bottle,Home & Kitchen,1,407,180,407,180,227,55.77395577395578
ORD00963,1,Bedsheet,Home & Kitchen,1,1019,560,1019,560,459,45.0441609421001
ORD00964,1,Coffee Mug,Home & Kitchen,3,305,110,915,330,585,63.934426229508205
ORD00965,1,Sunglasses,Accessories,2,575,260,1150,520,630,54.78260869565217
ORD00965,2,Men's Sneakers,Footwear,4,1247,780,4988,3120,1868,37.44987971130714
ORD00965,3,Men's Wallet,Accessories,1,287,120,287,120,167,58.18815331010453
ORD00966,1,Women's Sandals,Footwear,3,917,500,2751,1500,1251,45.47437295528899
ORD00967,1,Smartphone,Electronics,3,15299,12500,45897,37500,8397,18.295313419177724
ORD00968,1,Men's Shirt,Clothing,2,713,350,1426,700,726,50.911640953716685
ORD00969,1,Women's Sandals,Footwear,3,863,500,2589,1500,1089,42.06257242178447
ORD00970,1,Men's Wallet,Accessories,1,299,120,299,120,179,59.86622073578596
ORD00971,1,Bedsheet,Home & Kitchen,2,999,560,1998,1120,878,43.94394394394394
ORD00972,1,Water Bottle,Home & Kitchen,4,407,180,1628,720,908,55.77395577395578
ORD00973,1,Power Bank,Electronics,5,1019,580,5095,2900,2195,43.08145240431796
ORD00974,1,Men's T-Shirt,Clothing,5,509,280,2545,1400,1145,44.9901768172888
ORD00975,1,Women's Sandals,Footwear,3,863,500,2589,1500,1089,42.06257242178447
ORD00975,2,Backpack,Accessories,1,863,480,863,480,383,44.3800695249131
ORD00975,3,Men's Wallet,Accessories,5,287,120,1435,600,835,58.18815331010453
ORD00976,1,Water Bottle,Home & Kitchen,5,399,180,1995,900,1095,54.88721804511278
ORD00977,1,Coffee Mug,Home & Kitchen,5,305,110,1525,550,975,63.934426229508205
ORD00978,1,Sunglasses,Accessories,5,599,260,2995,1300,1695,56.594323873121866
ORD00978,2,Water Bottle,Home & Kitchen,3,399,180,1197,540,657,54.88721804511278
ORD00978,3,Bedsheet,Home & Kitchen,2,999,560,1998,1120,878,43.94394394394394
ORD00979,1,Power Bank,Electronics,4,999,580,3996,2320,1676,41.94194194194194
ORD00979,2,Men's Jeans,Clothing,4,999,570,3996,2280,1716,42.94294294294294
ORD00980,1,Men's Wallet,Accessories,5,287,120,1435,600,835,58.18815331010453
ORD00981,1,Water Bottle,Home & Kitchen,3,375,180,1125,540,585,52.0
ORD00981,2,Backpack,Accessories,4,845,480,3380,1920,1460,43.19526627218935
ORD00982,1,Women's Sandals,Footwear,3,899,500,2697,1500,1197,44.38264738598443
ORD00982,2,Bluetooth Earbuds,Electronics,2,1599,950,3198,1900,1298,40.58786741713571
ORD00982,3,Bedsheet,Home & Kitchen,5,999,560,4995,2800,2195,43.94394394394394
ORD00983,1,Backpack,Accessories,4,917,480,3668,1920,1748,47.655398037077425
ORD00983,2,Power Bank,Electronics,4,1019,580,4076,2320,1756,43.08145240431796
ORD00983,3,Men's Shirt,Clothing,3,713,350,2139,1050,1089,50.911640953716685
ORD00984,1,Bedsheet,Home & Kitchen,3,999,560,2997,1680,1317,43.94394394394394
ORD00985,1,Men's Wallet,Accessories,5,305,120,1525,600,925,60.65573770491803
ORD00986,1,Men's Jeans,Clothing,3,999,570,2997,1710,1287,42.94294294294294
ORD00986,2,Women's Sandals,Footwear,1,899,500,899,500,399,44.38264738598443
ORD00987,1,Men's Watch,Accessories,1,1499,850,1499,850,649,43.29553035356904
ORD00988,1,Women's Sandals,Footwear,1,863,500,863,500,363,42.06257242178447
ORD00989,1,Bluetooth Earbuds,Electronics,4,1599,950,6396,3800,2596,40.58786741713571
ORD00989,2,Men's Jeans,Clothing,2,999,570,1998,1140,858,42.94294294294294
ORD00989,3,Men's Wallet,Accessories,4,299,120,1196,480,716,59.86622073578596
ORD00990,1,Men's Sneakers,Footwear,4,1325,780,5300,3120,2180,41.132075471698116
ORD00991,1,Women's Kurti,Clothing,2,751,430,1502,860,642,42.743009320905465
ORD00991,2,Men's Sneakers,Footwear,4,1221,780,4884,3120,1764,36.11793611793612
ORD00992,1,Men's Sneakers,Footwear,4,1299,780,5196,3120,2076,39.95381062355658
ORD00992,2,Women's Sandals,Footwear,4,899,500,3596,2000,1596,44.38264738598443
ORD00992,3,Men's Shirt,Clothing,1,699,350,699,350,349,49.92846924177397
ORD00993,1,Women's Sandals,Footwear,4,917,500,3668,2000,1668,45.47437295528899
ORD00993,2,Backpack,Accessories,4,917,480,3668,1920,1748,47.655398037077425
ORD00993,3,Power Bank,Electronics,5,1019,580,5095,2900,2195,43.08145240431796
ORD00994,1,Bluetooth Earbuds,Electronics,2,1599,950,3198,1900,1298,40.58786741713571
ORD00995,1,Water Bottle,Home & Kitchen,1,375,180,375,180,195,52.0
ORD00996,1,Men's Wallet,Accessories,5,287,120,1435,600,835,58.18815331010453
ORD00996,2,Women's Kurti,Clothing,1,767,430,767,430,337,43.9374185136897
ORD00996,3,Bedsheet,Home & Kitchen,2,959,560,1918,1120,798,41.605839416058394
ORD00997,1,Sunglasses,Accessories,3,575,260,1725,780,945,54.78260869565217
ORD00998,1,Power Bank,Electronics,4,939,580,3756,2320,1436,38.232161874334395
ORD00999,1,Smartphone,Electronics,4,14099,12500,56396,50000,6396,11.34122987445918
ORD01000,1,Men's T-Shirt,Clothing,4,509,280,2036,1120,916,44.9901768172888
